a	b	c	d	e	f	g	h	i	j
11	1	2	1	78	7	8	4411	1	0
11	2	2	1	64	6	4	2276	2	0
11	3	2	1	26	2	6	411	1	0
11	4	2	1	21	2	1	507	2	0
11	5	2	1	98	9	8	467	1	0
11	6	2	1	67	6	7	571	1	0
11	7	2	1	43	4	3	452	2	0
11	8	2	1	62	6	2	619	2	0
11	9	2	1	66	6	6	659	1	0
11	10	2	1	23	2	3	587	2	0
11	11	2	1	12	1	2	564	2	0
11	12	2	1	37	3	7	460	1	0
11	13	2	1	28	2	8	700	1	0
11	14	2	1	68	6	8	588	1	0
11	15	2	1	82	8	2	708	2	0
11	16	2	1	87	8	7	396	1	0
11	17	2	1	27	2	7	420	1	0
11	18	2	1	38	3	8	420	1	0
11	19	2	1	99	9	9	355	1	0
11	20	2	1	31	3	1	571	2	0
11	21	2	1	41	4	1	571	2	0
11	22	2	1	88	8	8	467	1	0
11	23	2	1	89	8	9	699	1	0
11	24	2	1	22	2	2	580	2	0
11	25	2	1	36	3	6	468	1	0
11	26	2	1	93	9	3	556	2	0
11	27	2	1	73	7	3	524	2	0
11	28	2	1	14	1	4	708	2	0
11	29	2	1	44	4	4	436	2	0
11	30	2	1	39	3	9	1468	1	0
11	31	2	1	18	1	8	620	1	0
11	32	2	1	61	6	1	459	2	0
11	33	2	1	13	1	3	763	2	0
11	34	2	1	48	4	8	419	1	0
11	35	2	1	46	4	6	1043	1	0
11	36	2	1	96	9	6	523	1	0
11	37	2	1	24	2	4	691	2	0
11	38	2	1	49	4	9	451	1	0
11	39	2	1	72	7	2	669	2	0
11	40	2	1	79	7	9	396	1	0
11	41	2	1	32	3	2	700	2	0
11	42	2	1	84	8	4	476	1	1
11	43	2	1	92	9	2	652	2	0
11	44	2	1	17	1	7	492	1	0
11	45	2	1	34	3	4	580	2	0
11	46	2	1	11	1	1	412	2	0
11	47	2	1	33	3	3	619	2	0
11	48	2	1	97	9	7	539	1	0
11	49	2	1	91	9	1	1163	2	0
11	50	2	1	63	6	3	707	2	0
11	51	2	1	47	4	7	491	1	0
11	52	2	1	94	9	4	635	2	0
11	53	2	1	86	8	6	419	1	0
11	54	2	1	29	2	9	580	1	0
11	55	2	1	74	7	4	621	2	0
11	56	2	1	81	8	1	532	1	1
11	57	2	1	71	7	1	0	1	1
11	58	2	1	16	1	6	1408	1	0
11	59	2	1	42	4	2	908	2	0
11	60	2	1	83	8	3	595	2	0
11	61	2	1	69	6	9	475	1	0
11	62	2	1	76	7	6	899	1	0
11	63	2	1	77	7	7	403	1	0
11	1	2	5	93	9	3	611	2	0
11	2	2	5	92	9	2	595	2	0
11	3	2	5	91	9	1	467	2	0
11	4	2	5	82	8	2	667	2	0
11	5	2	5	61	6	1	395	2	0
11	6	2	5	83	8	3	331	2	0
11	7	2	5	38	3	8	299	2	1
11	8	2	5	49	4	9	395	1	0
11	9	2	5	16	1	6	371	2	1
11	10	2	5	17	1	7	380	1	0
11	11	2	5	36	3	6	444	1	0
11	12	2	5	73	7	3	524	2	0
11	13	2	5	64	6	4	452	1	1
11	14	2	5	47	4	7	508	1	0
11	15	2	5	81	8	1	749	2	0
11	16	2	5	28	2	8	636	1	0
11	17	2	5	27	2	7	723	1	0
11	18	2	5	48	4	8	667	1	0
11	19	2	5	37	3	7	619	1	0
11	20	2	5	26	2	6	554	1	0
11	21	2	5	18	1	8	499	2	1
11	22	2	5	62	6	2	483	2	0
11	23	2	5	63	6	3	387	2	0
11	24	2	5	72	7	2	508	2	0
11	25	2	5	39	3	9	764	1	0
11	26	2	5	71	7	1	524	2	0
11	27	2	5	94	9	4	460	1	1
11	28	2	5	19	1	9	452	1	0
11	29	2	5	46	4	6	636	1	0
11	30	2	5	74	7	4	556	2	0
11	31	2	5	29	2	9	636	1	0
11	1	2	4	24	2	4	643	2	0
11	2	2	4	77	7	7	420	1	0
11	3	2	4	14	1	4	372	1	1
11	4	2	4	86	8	6	332	1	0
11	5	2	4	33	3	3	556	2	0
11	6	2	4	88	8	8	692	1	0
11	7	2	4	89	8	9	500	1	0
11	8	2	4	69	6	9	452	1	0
11	9	2	4	67	6	7	356	1	0
11	10	2	4	13	1	3	491	2	0
11	11	2	4	98	9	8	355	1	0
11	12	2	4	66	6	6	340	1	0
11	13	2	4	31	3	1	331	2	0
11	14	2	4	79	7	9	459	1	0
11	15	2	4	11	1	1	467	2	0
11	16	2	4	68	6	8	339	1	0
11	17	2	4	32	3	2	395	1	1
11	18	2	4	96	9	6	348	1	0
11	19	2	4	99	9	9	380	1	0
11	20	2	4	43	4	3	420	2	0
11	21	2	4	22	2	2	476	2	0
11	22	2	4	78	7	8	332	2	1
11	23	2	4	21	2	1	412	2	0
11	24	2	4	97	9	7	540	1	0
11	25	2	4	42	4	2	1004	2	0
11	26	2	4	44	4	4	483	1	1
11	27	2	4	41	4	1	507	2	0
11	28	2	4	23	2	3	475	2	0
11	29	2	4	34	3	4	491	2	0
11	30	2	4	12	1	2	468	2	0
11	31	2	4	76	7	6	515	1	0
11	1	2	2	24	2	4	476	1	1
11	2	2	2	29	2	9	364	1	0
11	3	2	2	39	3	9	476	1	0
11	4	2	2	19	1	9	460	1	0
11	5	2	2	49	4	9	420	1	0
11	6	2	2	46	4	6	476	1	0
11	7	2	2	44	4	4	467	2	0
11	8	2	2	42	4	2	411	2	0
11	9	2	2	21	2	1	355	2	0
11	10	2	2	41	4	1	347	2	0
11	11	2	2	14	1	4	363	2	0
11	12	2	2	27	2	7	411	1	0
11	13	2	2	11	1	1	388	2	0
11	14	2	2	13	1	3	523	2	0
11	15	2	2	33	3	3	403	2	0
11	16	2	2	22	2	2	468	2	0
11	17	2	2	18	1	8	364	1	0
11	18	2	2	23	2	3	1516	2	0
11	19	2	2	37	3	7	460	1	0
11	20	2	2	12	1	2	444	2	0
11	21	2	2	32	3	2	476	2	0
11	22	2	2	26	2	6	579	1	0
11	23	2	2	17	1	7	467	2	1
11	24	2	2	28	2	8	371	2	1
11	25	2	2	36	3	6	603	1	0
11	26	2	2	43	4	3	523	2	0
11	27	2	2	16	1	6	499	1	0
11	28	2	2	47	4	7	427	1	0
11	29	2	2	34	3	4	452	2	0
11	30	2	2	38	3	8	469	1	0
11	31	2	2	48	4	8	428	2	1
11	1	2	3	66	6	6	388	1	0
11	2	2	3	77	7	7	411	1	0
11	3	2	3	81	8	1	411	2	0
11	4	2	3	64	6	4	307	1	1
11	5	2	3	62	6	2	475	2	0
11	6	2	3	99	9	9	371	1	0
11	7	2	3	61	6	1	427	2	0
11	8	2	3	91	9	1	363	2	0
11	9	2	3	76	7	6	420	1	0
11	10	2	3	71	7	1	596	2	0
11	11	2	3	72	7	2	685	2	0
11	12	2	3	78	7	8	388	2	1
11	13	2	3	73	7	3	460	2	0
11	14	2	3	86	8	6	468	1	0
11	15	2	3	68	6	8	604	1	0
11	16	2	3	87	8	7	468	1	0
11	17	2	3	94	9	4	699	2	0
11	18	2	3	96	9	6	411	1	0
11	19	2	3	79	7	9	683	1	0
11	20	2	3	84	8	4	771	2	0
11	21	2	3	98	9	8	459	1	0
11	22	2	3	69	6	9	523	1	0
11	23	2	3	97	9	7	515	1	0
11	24	2	3	89	8	9	364	1	0
11	25	2	3	93	9	3	588	2	0
11	26	2	3	83	8	3	564	2	0
11	27	2	3	82	8	2	428	2	0
11	28	2	3	92	9	2	517	2	0
11	29	2	3	67	6	7	332	2	1
11	30	2	3	63	6	3	516	2	0
11	31	2	3	88	8	8	316	1	0
11	1	1	4	66	6	6	492	1	0
11	2	1	4	89	8	9	540	1	0
11	3	1	4	96	9	6	1413	1	0
11	4	1	4	22	2	2	508	2	0
11	5	1	4	87	8	7	372	1	0
11	6	1	4	31	3	1	419	2	0
11	7	1	4	86	8	6	483	1	0
11	8	1	4	78	7	8	403	1	0
11	9	1	4	67	6	7	635	1	0
11	10	1	4	97	9	7	395	1	0
11	11	1	4	88	8	8	355	1	0
11	12	1	4	41	4	1	379	1	1
11	13	1	4	21	2	1	547	2	0
11	14	1	4	11	1	1	324	2	0
11	15	1	4	13	1	3	396	2	0
11	16	1	4	68	6	8	372	1	0
11	17	1	4	24	2	4	620	2	0
11	18	1	4	77	7	7	428	1	0
11	19	1	4	14	1	4	420	2	0
11	20	1	4	79	7	9	404	1	0
11	21	1	4	69	6	9	396	1	0
11	22	1	4	99	9	9	364	1	0
11	23	1	4	12	1	2	427	2	0
11	24	1	4	43	4	3	419	1	1
11	25	1	4	34	3	4	435	2	0
11	26	1	4	32	3	2	403	2	0
11	27	1	4	98	9	8	435	1	0
11	28	1	4	42	4	2	539	2	0
11	29	1	4	33	3	3	508	2	0
11	30	1	4	44	4	4	452	2	0
11	31	1	4	76	7	6	364	2	1
11	1	1	5	61	6	1	428	2	1
11	2	1	5	63	6	3	355	2	1
11	3	1	5	37	3	7	588	1	1
11	4	1	5	26	2	6	643	1	1
11	5	1	5	16	1	6	643	1	1
11	6	1	5	38	3	8	363	1	1
11	7	1	5	73	7	3	427	2	1
11	8	1	5	91	9	1	451	1	0
11	9	1	5	19	1	9	556	1	1
11	10	1	5	17	1	7	612	2	0
11	11	1	5	18	1	8	612	1	1
11	12	1	5	94	9	4	620	2	1
11	13	1	5	71	7	1	500	2	1
11	14	1	5	92	9	2	452	2	1
11	15	1	5	62	6	2	532	2	1
11	16	1	5	64	6	4	356	2	1
11	17	1	5	46	4	6	355	2	0
11	18	1	5	74	7	4	379	2	1
11	19	1	5	72	7	2	411	2	1
11	20	1	5	47	4	7	539	1	1
11	21	1	5	48	4	8	380	1	1
11	22	1	5	28	2	8	435	1	1
11	23	1	5	82	8	2	435	2	1
11	24	1	5	36	3	6	595	1	1
11	25	1	5	29	2	9	404	1	1
11	26	1	5	81	8	1	508	2	1
11	27	1	5	27	2	7	436	1	1
11	28	1	5	93	9	3	516	2	1
11	29	1	5	84	8	4	476	2	1
11	30	1	5	39	3	9	452	1	1
11	31	1	5	49	4	9	420	1	1
11	1	1	2	11	1	1	364	2	0
11	2	1	2	62	6	2	331	2	1
11	3	1	2	91	9	1	364	2	1
11	4	1	2	93	9	3	492	2	1
11	5	1	2	41	4	1	388	2	0
11	6	1	2	71	7	1	340	2	1
11	7	1	2	74	7	4	532	2	1
11	8	1	2	43	4	3	340	2	0
11	9	1	2	63	6	3	308	2	1
11	10	1	2	83	8	3	364	2	1
11	11	1	2	81	8	1	364	2	1
11	12	1	2	23	2	3	307	2	0
11	13	1	2	24	2	4	4371	2	0
11	14	1	2	33	3	3	571	2	0
11	15	1	2	21	2	1	444	2	0
11	16	1	2	31	3	1	341	2	0
11	17	1	2	32	3	2	316	2	0
11	18	1	2	44	4	4	460	2	0
11	19	1	2	72	7	2	292	2	1
11	20	1	2	64	6	4	372	2	1
11	21	1	2	82	8	2	332	2	1
11	22	1	2	12	1	2	404	2	0
11	23	1	2	84	8	4	340	2	1
11	24	1	2	73	7	3	300	2	1
11	25	1	2	61	6	1	275	2	1
11	26	1	2	94	9	4	323	2	1
11	27	1	2	34	3	4	243	2	0
11	28	1	2	13	1	3	243	2	0
11	29	1	2	14	1	4	235	2	0
11	30	1	2	42	4	2	363	2	0
11	31	1	2	92	9	2	291	2	1
11	1	1	3	98	9	8	301	1	0
11	2	1	3	68	6	8	348	1	0
11	3	1	3	67	6	7	260	1	0
11	4	1	3	17	1	7	276	1	1
11	5	1	3	48	4	8	404	1	1
11	6	1	3	37	3	7	268	1	1
11	7	1	3	66	6	6	284	1	0
11	8	1	3	76	7	6	419	1	0
11	9	1	3	36	3	6	307	1	1
11	10	1	3	26	2	6	235	1	1
11	11	1	3	46	4	6	243	1	1
11	12	1	3	29	2	9	227	1	1
11	13	1	3	47	4	7	499	1	1
11	14	1	3	96	9	6	203	1	0
11	15	1	3	77	7	7	235	1	0
11	16	1	3	27	2	7	171	1	1
11	17	1	3	79	7	9	228	1	0
11	18	1	3	88	8	8	316	1	0
11	19	1	3	49	4	9	180	1	1
11	20	1	3	87	8	7	244	1	0
11	21	1	3	39	3	9	252	1	1
11	22	1	3	89	8	9	332	1	0
11	23	1	3	78	7	8	317	1	0
11	24	1	3	86	8	6	276	1	0
11	25	1	3	19	1	9	244	1	1
11	26	1	3	69	6	9	236	1	0
11	27	1	3	97	9	7	204	1	0
11	28	1	3	99	9	9	268	1	0
11	29	1	3	28	2	8	251	1	1
11	30	1	3	16	1	6	187	1	1
11	31	1	3	18	1	8	363	1	1
11	1	1	1	77	7	7	396	1	0
11	2	1	1	26	2	6	380	1	1
11	3	1	1	94	9	4	372	1	0
11	4	1	1	17	1	7	412	1	1
11	5	1	1	33	3	3	364	2	0
11	6	1	1	91	9	1	324	1	0
11	7	1	1	93	9	3	429	1	0
11	8	1	1	39	3	9	484	1	1
11	9	1	1	29	2	9	579	2	0
11	10	1	1	66	6	6	555	1	0
11	11	1	1	14	1	4	507	2	0
11	12	1	1	98	9	8	475	1	0
11	13	1	1	74	7	4	467	2	1
11	14	1	1	44	4	4	403	2	0
11	15	1	1	18	1	8	427	1	1
11	16	1	1	63	6	3	467	2	1
11	17	1	1	88	8	8	428	1	0
11	18	1	1	69	6	9	652	1	0
11	19	1	1	92	9	2	540	2	1
11	20	1	1	64	6	4	492	2	1
11	21	1	1	34	3	4	372	2	0
11	22	1	1	79	7	9	516	1	0
11	23	1	1	68	6	8	500	1	0
11	24	1	1	36	3	6	612	1	1
11	25	1	1	84	8	4	379	1	0
11	26	1	1	22	2	2	507	2	0
11	27	1	1	62	6	2	371	2	1
11	28	1	1	61	6	1	467	2	1
11	29	1	1	21	2	1	2787	2	0
11	30	1	1	47	4	7	547	1	1
11	31	1	1	97	9	7	372	1	0
11	32	1	1	96	9	6	508	1	0
11	33	1	1	19	1	9	516	1	1
11	34	1	1	28	2	8	348	1	1
11	35	1	1	12	1	2	372	2	0
11	36	1	1	78	7	8	412	1	0
11	37	1	1	76	7	6	460	1	0
11	38	1	1	99	9	9	580	1	0
11	39	1	1	27	2	7	339	1	1
11	40	1	1	37	3	7	315	1	1
11	41	1	1	13	1	3	708	2	0
11	42	1	1	48	4	8	515	1	1
11	43	1	1	16	1	6	483	1	1
11	44	1	1	82	8	2	499	2	1
11	45	1	1	72	7	2	339	1	0
11	46	1	1	31	3	1	539	2	0
11	47	1	1	83	8	3	452	2	1
11	48	1	1	86	8	6	380	2	1
11	49	1	1	43	4	3	396	2	0
11	50	1	1	41	4	1	612	2	0
11	51	1	1	32	3	2	404	2	0
11	52	1	1	67	6	7	1004	1	0
11	53	1	1	71	7	1	556	2	1
11	54	1	1	81	8	1	539	2	1
11	55	1	1	24	2	4	611	2	0
11	56	1	1	87	8	7	483	1	0
11	57	1	1	23	2	3	572	2	0
11	58	1	1	42	4	2	483	2	0
11	59	1	1	89	8	9	507	1	0
11	60	1	1	46	4	6	587	1	1
11	61	1	1	49	4	9	404	1	1
11	62	1	1	73	7	3	515	2	1
11	63	1	1	11	1	1	468	2	0
11	1	1	3	39	3	9	540	2	0
11	2	1	3	66	6	6	444	2	1
11	3	1	3	67	6	7	1028	1	0
11	4	1	3	78	7	8	684	1	0
11	5	1	3	88	8	8	363	1	0
11	6	1	3	17	1	7	451	2	0
11	7	1	3	18	1	8	379	2	0
11	8	1	3	79	7	9	491	1	0
11	9	1	3	69	6	9	811	1	0
11	10	1	3	36	3	6	443	2	0
11	11	1	3	37	3	7	387	2	0
11	12	1	3	27	2	7	380	2	0
11	13	1	3	96	9	6	436	1	0
11	14	1	3	77	7	7	1429	1	0
11	15	1	3	16	1	6	428	2	0
11	16	1	3	86	8	6	348	1	0
11	17	1	3	19	1	9	676	2	0
11	18	1	3	26	2	6	524	1	1
11	19	1	3	97	9	7	1139	1	0
11	20	1	3	99	9	9	411	1	0
11	21	1	3	29	2	9	579	2	0
11	22	1	3	46	4	6	603	2	0
11	23	1	3	47	4	7	379	2	0
11	24	1	3	68	6	8	435	1	0
11	25	1	3	38	3	8	531	2	0
11	26	1	3	49	4	9	476	2	0
11	27	1	3	87	8	7	460	1	0
11	28	1	3	48	4	8	468	1	1
11	29	1	3	76	7	6	372	1	0
11	30	1	3	89	8	9	476	1	0
11	31	1	3	98	9	8	357	1	0
11	1	1	2	21	2	1	459	2	0
11	2	1	2	81	8	1	427	1	0
11	3	1	2	12	1	2	523	2	0
11	4	1	2	61	6	1	355	1	0
11	5	1	2	82	8	2	555	2	1
11	6	1	2	33	3	3	515	2	0
11	7	1	2	91	9	1	428	1	0
11	8	1	2	62	6	2	428	1	0
11	9	1	2	64	6	4	340	1	0
11	10	1	2	72	7	2	348	1	0
11	11	1	2	93	9	3	324	1	0
11	12	1	2	43	4	3	532	2	0
11	13	1	2	74	7	4	621	1	0
11	14	1	2	32	3	2	580	2	0
11	15	1	2	11	1	1	595	2	0
11	16	1	2	24	2	4	379	2	0
11	17	1	2	92	9	2	475	1	0
11	18	1	2	44	4	4	459	2	0
11	19	1	2	13	1	3	443	2	0
11	20	1	2	94	9	4	587	1	0
11	21	1	2	31	3	1	595	2	0
11	22	1	2	84	8	4	396	1	0
11	23	1	2	42	4	2	524	2	0
11	24	1	2	41	4	1	428	2	0
11	25	1	2	14	1	4	620	2	0
11	26	1	2	34	3	4	396	2	0
11	27	1	2	63	6	3	444	1	0
11	28	1	2	83	8	3	324	1	0
11	29	1	2	22	2	2	436	2	0
11	30	1	2	23	2	3	404	2	0
11	31	1	2	73	7	3	476	1	0
11	1	1	1	36	3	6	443	2	0
11	2	1	1	19	1	9	388	1	1
11	3	1	1	32	3	2	428	1	1
11	4	1	1	88	8	8	468	1	0
11	5	1	1	11	1	1	508	2	0
11	6	1	1	84	8	4	468	1	0
11	7	1	1	68	6	8	708	1	0
11	8	1	1	61	6	1	388	1	0
11	9	1	1	96	9	6	444	1	0
11	10	1	1	48	4	8	515	2	0
11	11	1	1	42	4	2	564	2	0
11	12	1	1	24	2	4	435	2	0
11	13	1	1	64	6	4	555	1	0
11	14	1	1	49	4	9	475	2	0
11	15	1	1	86	8	6	483	1	0
11	16	1	1	98	9	8	467	1	0
11	17	1	1	27	2	7	499	2	0
11	18	1	1	43	4	3	660	2	0
11	19	1	1	67	6	7	388	2	1
11	20	1	1	17	1	7	436	2	0
11	21	1	1	87	8	7	340	1	0
11	22	1	1	41	4	1	612	2	0
11	23	1	1	66	6	6	380	1	0
11	24	1	1	46	4	6	404	1	1
11	25	1	1	73	7	3	332	1	0
11	26	1	1	92	9	2	379	1	0
11	27	1	1	31	3	1	419	2	0
11	28	1	1	97	9	7	443	1	0
11	29	1	1	78	7	8	563	1	0
11	30	1	1	28	2	8	524	2	0
11	31	1	1	39	3	9	491	2	0
11	32	1	1	34	3	4	475	2	0
11	33	1	1	23	2	3	867	2	0
11	34	1	1	37	3	7	324	2	0
11	35	1	1	62	6	2	548	1	0
11	36	1	1	29	2	9	788	1	1
11	37	1	1	82	8	2	468	1	0
11	38	1	1	99	9	9	532	1	0
11	39	1	1	33	3	3	444	2	0
11	40	1	1	91	9	1	412	1	0
11	41	1	1	16	1	6	436	2	0
11	42	1	1	21	2	1	323	2	0
11	43	1	1	44	4	4	763	2	0
11	44	1	1	38	3	8	347	2	0
11	45	1	1	83	8	3	267	2	1
11	46	1	1	13	1	3	539	2	0
11	47	1	1	26	2	6	436	2	0
11	48	1	1	72	7	2	507	1	0
11	49	1	1	74	7	4	467	1	0
11	50	1	1	76	7	6	371	1	0
11	51	1	1	93	9	3	396	1	0
11	52	1	1	12	1	2	492	2	0
11	53	1	1	22	2	2	348	2	0
11	54	1	1	69	6	9	428	1	0
11	55	1	1	79	7	9	452	1	0
11	56	1	1	81	8	1	428	1	0
11	57	1	1	71	7	1	372	1	0
11	58	1	1	94	9	4	364	1	0
11	59	1	1	89	8	9	403	1	0
11	60	1	1	63	6	3	355	1	0
11	61	1	1	18	1	8	475	2	0
11	62	1	1	77	7	7	475	1	0
11	63	1	1	14	1	4	475	2	0
11	1	1	4	14	1	4	364	2	0
11	2	1	4	24	2	4	340	1	1
11	3	1	4	22	2	2	508	2	0
11	4	1	4	32	3	2	348	2	0
11	5	1	4	88	8	8	412	1	0
11	6	1	4	77	7	7	523	1	0
11	7	1	4	34	3	4	483	2	0
11	8	1	4	11	1	1	427	2	0
11	9	1	4	79	7	9	483	1	0
11	10	1	4	13	1	3	467	2	0
11	11	1	4	96	9	6	507	1	0
11	12	1	4	33	3	3	467	2	0
11	13	1	4	68	6	8	347	1	0
11	14	1	4	21	2	1	324	2	0
11	15	1	4	97	9	7	324	1	0
11	16	1	4	69	6	9	381	2	1
11	17	1	4	42	4	2	532	2	0
11	18	1	4	76	7	6	372	2	1
11	19	1	4	99	9	9	452	1	0
11	20	1	4	78	7	8	436	1	0
11	21	1	4	89	8	9	388	1	0
11	22	1	4	66	6	6	348	1	0
11	23	1	4	86	8	6	347	1	0
11	24	1	4	98	9	8	355	1	0
11	25	1	4	23	2	3	403	1	1
11	26	1	4	87	8	7	395	1	0
11	27	1	4	12	1	2	539	2	0
11	28	1	4	41	4	1	507	2	0
11	29	1	4	43	4	3	411	2	0
11	30	1	4	31	3	1	308	2	0
11	31	1	4	44	4	4	308	2	0
11	1	1	5	91	9	1	324	1	0
11	2	1	5	71	7	1	516	1	0
11	3	1	5	47	4	7	587	2	0
11	4	1	5	72	7	2	531	1	0
11	5	1	5	82	8	2	499	1	0
11	6	1	5	36	3	6	699	2	0
11	7	1	5	63	6	3	32323	1	0
11	8	1	5	26	2	6	443	2	0
11	9	1	5	16	1	6	348	2	0
11	10	1	5	17	1	7	324	2	0
11	11	1	5	92	9	2	404	1	0
11	12	1	5	18	1	8	444	2	0
11	13	1	5	84	8	4	460	1	0
11	14	1	5	61	6	1	556	1	0
11	15	1	5	37	3	7	516	2	0
11	16	1	5	29	2	9	452	2	0
11	17	1	5	19	1	9	668	2	0
11	18	1	5	73	7	3	1243	1	0
11	19	1	5	46	4	6	428	2	0
11	20	1	5	83	8	3	403	2	1
11	21	1	5	64	6	4	515	1	0
11	22	1	5	74	7	4	419	1	0
11	23	1	5	38	3	8	419	2	0
11	24	1	5	28	2	8	403	2	0
11	25	1	5	49	4	9	508	1	1
11	26	1	5	62	6	2	324	1	0
11	27	1	5	39	3	9	540	2	0
11	28	1	5	94	9	4	444	1	0
11	29	1	5	81	8	1	428	2	1
11	30	1	5	48	4	8	412	2	0
11	31	1	5	27	2	7	468	2	0
11	1	2	5	46	4	6	443	1	0
11	2	2	5	48	4	8	388	1	0
11	3	2	5	26	2	6	499	1	0
11	4	2	5	11	1	1	379	2	0
11	5	2	5	27	2	7	348	1	0
11	6	2	5	47	4	7	556	1	0
11	7	2	5	19	1	9	364	1	0
11	8	2	5	37	3	7	484	1	0
11	9	2	5	24	2	4	348	1	1
11	10	2	5	13	1	3	372	2	0
11	11	2	5	21	2	1	388	2	0
11	12	2	5	22	2	2	476	2	0
11	13	2	5	42	4	2	444	2	0
11	14	2	5	23	2	3	339	2	0
11	15	2	5	29	2	9	403	2	1
11	16	2	5	38	3	8	619	1	0
11	17	2	5	14	1	4	459	2	0
11	18	2	5	31	3	1	475	2	0
11	19	2	5	32	3	2	411	2	0
11	20	2	5	36	3	6	611	1	0
11	21	2	5	16	1	6	645	1	0
11	22	2	5	44	4	4	452	2	0
11	23	2	5	33	3	3	436	2	0
11	24	2	5	28	2	8	372	2	1
11	25	2	5	18	1	8	380	1	0
11	26	2	5	49	4	9	612	1	0
11	27	2	5	17	1	7	428	1	0
11	28	2	5	43	4	3	372	1	1
11	29	2	5	34	3	4	500	2	0
11	30	2	5	41	4	1	435	2	0
11	31	2	5	39	3	9	363	1	0
11	1	2	5	71	7	1	644	2	0
11	2	2	5	61	6	1	453	2	0
11	3	2	5	79	7	9	444	1	0
11	4	2	5	72	7	2	604	2	0
11	5	2	5	63	6	3	476	2	0
11	6	2	5	93	9	3	372	2	0
11	7	2	5	89	8	9	356	1	0
11	8	2	5	77	7	7	436	1	0
11	9	2	5	92	9	2	395	2	0
11	10	2	5	99	9	9	555	1	0
11	11	2	5	74	7	4	491	2	0
11	12	2	5	64	6	4	675	1	1
11	13	2	5	62	6	2	419	2	0
11	14	2	5	73	7	3	499	2	0
11	15	2	5	98	9	8	371	2	1
11	16	2	5	83	8	3	732	2	0
11	17	2	5	91	9	1	556	2	0
11	18	2	5	66	6	6	476	1	0
11	19	2	5	97	9	7	476	1	0
11	20	2	5	88	8	8	453	1	0
11	21	2	5	86	8	6	444	1	0
11	22	2	5	87	8	7	332	1	0
11	23	2	5	67	6	7	396	1	0
11	24	2	5	84	8	4	516	2	0
11	25	2	5	94	9	4	355	2	0
11	26	2	5	81	8	1	323	2	0
11	27	2	5	96	9	6	755	1	0
11	28	2	5	68	6	8	411	1	0
11	29	2	5	76	7	6	531	1	0
11	30	2	5	78	7	8	411	1	0
11	31	2	5	82	8	2	403	2	0
11	1	2	5	11	1	1	388	2	0
11	2	2	5	43	4	3	380	2	0
11	3	2	5	69	6	9	547	1	0
11	4	2	5	98	9	8	339	1	0
11	5	2	5	88	8	8	339	1	0
11	6	2	5	41	4	1	411	2	0
11	7	2	5	79	7	9	427	1	0
11	8	2	5	31	3	1	819	2	0
11	9	2	5	96	9	6	515	1	0
11	10	2	5	76	7	6	427	1	0
11	11	2	5	86	8	6	460	1	0
11	12	2	5	44	4	4	492	2	0
11	13	2	5	78	7	8	836	1	0
11	14	2	5	68	6	8	452	1	0
11	15	2	5	87	8	7	388	1	0
11	16	2	5	67	6	7	428	1	0
11	17	2	5	66	6	6	460	1	0
11	18	2	5	21	2	1	477	1	1
11	19	2	5	34	3	4	363	1	1
11	20	2	5	12	1	2	587	2	0
11	21	2	5	77	7	7	3675	1	0
11	22	2	5	13	1	3	1219	2	0
11	23	2	5	89	8	9	460	1	0
11	24	2	5	42	4	2	596	2	0
11	25	2	5	14	1	4	468	2	0
11	26	2	5	24	2	4	404	2	0
11	27	2	5	22	2	2	420	2	0
11	28	2	5	23	2	3	468	2	0
11	29	2	5	97	9	7	468	1	0
11	30	2	5	32	3	2	524	2	0
11	31	2	5	99	9	9	403	1	0
11	1	2	5	49	4	9	355	1	0
11	2	2	5	48	4	8	260	1	0
11	3	2	5	94	9	4	612	2	0
11	4	2	5	83	8	3	516	2	0
11	5	2	5	26	2	6	508	1	0
11	6	2	5	38	3	8	628	1	0
11	7	2	5	36	3	6	436	1	0
11	8	2	5	84	8	4	444	2	0
11	9	2	5	71	7	1	468	2	0
11	10	2	5	17	1	7	340	2	1
11	11	2	5	39	3	9	468	2	1
11	12	2	5	64	6	4	507	2	0
11	13	2	5	16	1	6	675	1	0
11	14	2	5	93	9	3	564	2	0
11	15	2	5	29	2	9	339	1	0
11	16	2	5	72	7	2	411	2	0
11	17	2	5	37	3	7	523	1	0
11	18	2	5	81	8	1	604	2	0
11	19	2	5	73	7	3	540	2	0
11	20	2	5	63	6	3	564	2	0
11	21	2	5	28	2	8	892	1	0
11	22	2	5	91	9	1	492	2	0
11	23	2	5	82	8	2	364	1	1
11	24	2	5	62	6	2	604	2	0
11	25	2	5	61	6	1	516	2	0
11	26	2	5	47	4	7	315	2	1
11	27	2	5	19	1	9	435	1	0
11	28	2	5	18	1	8	771	1	0
11	29	2	5	92	9	2	443	2	0
11	30	2	5	74	7	4	499	2	0
11	31	2	5	46	4	6	524	1	0
11	1	2	5	13	1	3	396	2	0
11	2	2	5	26	2	6	452	1	0
11	3	2	5	16	1	6	468	1	0
11	4	2	5	81	8	1	460	2	0
11	5	2	5	93	9	3	467	2	0
11	6	2	5	28	2	8	803	1	0
11	7	2	5	68	6	8	427	1	0
11	8	2	5	24	2	4	435	2	0
11	9	2	5	71	7	1	363	2	0
11	10	2	5	88	8	8	531	1	0
11	11	2	5	44	4	4	331	1	1
11	12	2	5	61	6	1	413	2	0
11	13	2	5	96	9	6	364	2	1
